Código Departamento|Departamento|Código Entidad|Entidad|Dimensión|Subcategoría|Indicador|Dato Numérico|Dato Cualitativo|Año|Mes|Fuente|Unidad de Medida
13|Bolívar|13490|Norosí|Pobreza|Indicadores de pobreza|IPM - Cabecera|||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13549|Pinillos|Pobreza|Indicadores de pobreza|IPM - Cabecera|69,81||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13580|Regidor|Pobreza|Indicadores de pobreza|IPM - Cabecera|87,61||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13600|Río Viejo|Pobreza|Indicadores de pobreza|IPM - Cabecera|78,40||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13620|San Cristóbal|Pobreza|Indicadores de pobreza|IPM - Cabecera|87,59||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13647|San Estanislao|Pobreza|Indicadores de pobreza|IPM - Cabecera|78,06||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13650|San Fernando|Pobreza|Indicadores de pobreza|IPM - Cabecera|71,73||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13654|San Jacinto|Pobreza|Indicadores de pobreza|IPM - Cabecera|80,70||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13655|San Jacinto del Cauca|Pobreza|Indicadores de pobreza|IPM - Cabecera|85,93||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13657|San Juan Nepomuceno|Pobreza|Indicadores de pobreza|IPM - Cabecera|80,29||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13667|San Martín de Loba|Pobreza|Indicadores de pobreza|IPM - Cabecera|77,88||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13670|San Pablo|Pobreza|Indicadores de pobreza|IPM - Cabecera|82,05||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13673|Santa Catalina|Pobreza|Indicadores de pobreza|IPM - Cabecera|65,46||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13683|Santa Rosa|Pobreza|Indicadores de pobreza|IPM - Cabecera|87,76||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13688|Santa Rosa del Sur|Pobreza|Indicadores de pobreza|IPM - Cabecera|64,18||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13744|Simití|Pobreza|Indicadores de pobreza|IPM - Cabecera|67,59||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
11|Bogotá|11001|Bogotá|Pobreza|Indicadores de pobreza|IPM - Cabecera|24,22||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13760|Soplaviento|Pobreza|Indicadores de pobreza|IPM - Cabecera|66,01||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13780|Talaigua Nuevo|Pobreza|Indicadores de pobreza|IPM - Cabecera|73,52||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13810|Tiquisio|Pobreza|Indicadores de pobreza|IPM - Cabecera|91,11||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13836|Turbaco|Pobreza|Indicadores de pobreza|IPM - Cabecera|61,03||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13838|Turbaná|Pobreza|Indicadores de pobreza|IPM - Cabecera|80,83||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13873|Villanueva|Pobreza|Indicadores de pobreza|IPM - Cabecera|89,81||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
13|Bolívar|13894|Zambrano|Pobreza|Indicadores de pobreza|IPM - Cabecera|84,36||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15000|Boyacá|Pobreza|Indicadores de pobreza|IPM - Cabecera|33,78||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15001|Tunja|Pobreza|Indicadores de pobreza|IPM - Cabecera|29,75||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15022|Almeida|Pobreza|Indicadores de pobreza|IPM - Cabecera|32,76||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15047|Aquitania|Pobreza|Indicadores de pobreza|IPM - Cabecera|44,99||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15051|Arcabuco|Pobreza|Indicadores de pobreza|IPM - Cabecera|31,88||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15087|Belén|Pobreza|Indicadores de pobreza|IPM - Cabecera|37,28||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15090|Berbeo|Pobreza|Indicadores de pobreza|IPM - Cabecera|27,64||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15092|Betéitiva|Pobreza|Indicadores de pobreza|IPM - Cabecera|54,19||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15097|Boavita|Pobreza|Indicadores de pobreza|IPM - Cabecera|39,20||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15104|Boyacá|Pobreza|Indicadores de pobreza|IPM - Cabecera|48,46||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15106|Briceño|Pobreza|Indicadores de pobreza|IPM - Cabecera|51,81||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15109|Buenavista|Pobreza|Indicadores de pobreza|IPM - Cabecera|33,38||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15114|Busbanzá|Pobreza|Indicadores de pobreza|IPM - Cabecera|46,39||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15131|Caldas|Pobreza|Indicadores de pobreza|IPM - Cabecera|37,97||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15135|Campohermoso|Pobreza|Indicadores de pobreza|IPM - Cabecera|50,13||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15162|Cerinza|Pobreza|Indicadores de pobreza|IPM - Cabecera|42,77||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15172|Chinavita|Pobreza|Indicadores de pobreza|IPM - Cabecera|39,76||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15176|Chiquinquirá|Pobreza|Indicadores de pobreza|IPM - Cabecera|42,17||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15180|Chiscas|Pobreza|Indicadores de pobreza|IPM - Cabecera|46,92||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15183|Chita|Pobreza|Indicadores de pobreza|IPM - Cabecera|34,75||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15185|Chitaraque|Pobreza|Indicadores de pobreza|IPM - Cabecera|49,14||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15187|Chivatá|Pobreza|Indicadores de pobreza|IPM - Cabecera|80,27||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15189|Ciénega|Pobreza|Indicadores de pobreza|IPM - Cabecera|53,55||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15204|Cómbita|Pobreza|Indicadores de pobreza|IPM - Cabecera|45,29||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15212|Coper|Pobreza|Indicadores de pobreza|IPM - Cabecera|40,83||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15215|Corrales|Pobreza|Indicadores de pobreza|IPM - Cabecera|33,36||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15218|Covarachía|Pobreza|Indicadores de pobreza|IPM - Cabecera|39,11||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15223|Cubará|Pobreza|Indicadores de pobreza|IPM - Cabecera|44,02||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15224|Cucaita|Pobreza|Indicadores de pobreza|IPM - Cabecera|58,57||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15226|Cuítiva|Pobreza|Indicadores de pobreza|IPM - Cabecera|63,69||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15232|Chíquiza|Pobreza|Indicadores de pobreza|IPM - Cabecera|83,84||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15236|Chivor|Pobreza|Indicadores de pobreza|IPM - Cabecera|34,74||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15238|Duitama|Pobreza|Indicadores de pobreza|IPM - Cabecera|23,88||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15244|El Cocuy|Pobreza|Indicadores de pobreza|IPM - Cabecera|40,26||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15248|El Espino|Pobreza|Indicadores de pobreza|IPM - Cabecera|45,62||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15272|Firavitoba|Pobreza|Indicadores de pobreza|IPM - Cabecera|28,66||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15276|Floresta|Pobreza|Indicadores de pobreza|IPM - Cabecera|42,83||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15293|Gachantivá|Pobreza|Indicadores de pobreza|IPM - Cabecera|35,54||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15296|Gámeza|Pobreza|Indicadores de pobreza|IPM - Cabecera|40,56||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15299|Garagoa|Pobreza|Indicadores de pobreza|IPM - Cabecera|37,34||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15317|Guacamayas|Pobreza|Indicadores de pobreza|IPM - Cabecera|31,27||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15322|Guateque|Pobreza|Indicadores de pobreza|IPM - Cabecera|29,03||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15325|Guayatá|Pobreza|Indicadores de pobreza|IPM - Cabecera|25,02||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15332|Güicán|Pobreza|Indicadores de pobreza|IPM - Cabecera|36,55||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15362|Iza|Pobreza|Indicadores de pobreza|IPM - Cabecera|34,54||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15367|Jenesano|Pobreza|Indicadores de pobreza|IPM - Cabecera|44,65||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15368|Jericó|Pobreza|Indicadores de pobreza|IPM - Cabecera|44,26||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15377|Labranzagrande|Pobreza|Indicadores de pobreza|IPM - Cabecera|40,67||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15380|La Capilla|Pobreza|Indicadores de pobreza|IPM - Cabecera|24,65||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17013|Aguadas|Pobreza|Indicadores de pobreza|IPM - Cabecera|35,86||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17042|Anserma|Pobreza|Indicadores de pobreza|IPM - Cabecera|53,27||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17050|Aranzazu|Pobreza|Indicadores de pobreza|IPM - Cabecera|41,79||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17088|Belalcázar|Pobreza|Indicadores de pobreza|IPM - Cabecera|56,15||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17000|Caldas|Pobreza|Indicadores de pobreza|IPM - Cabecera|35,70||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17001|Manizales|Pobreza|Indicadores de pobreza|IPM - Cabecera|27,34||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17174|Chinchiná|Pobreza|Indicadores de pobreza|IPM - Cabecera|39,32||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17272|Filadelfia|Pobreza|Indicadores de pobreza|IPM - Cabecera|54,05||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17380|La Dorada|Pobreza|Indicadores de pobreza|IPM - Cabecera|48,67||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17388|La Merced|Pobreza|Indicadores de pobreza|IPM - Cabecera|35,04||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17433|Manzanares|Pobreza|Indicadores de pobreza|IPM - Cabecera|48,98||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17442|Marmato|Pobreza|Indicadores de pobreza|IPM - Cabecera|42,78||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17444|Marquetalia|Pobreza|Indicadores de pobreza|IPM - Cabecera|54,84||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17446|Marulanda|Pobreza|Indicadores de pobreza|IPM - Cabecera|52,12||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17486|Neira|Pobreza|Indicadores de pobreza|IPM - Cabecera|52,29||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17495|Norcasia|Pobreza|Indicadores de pobreza|IPM - Cabecera|61,52||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17513|Pácora|Pobreza|Indicadores de pobreza|IPM - Cabecera|42,03||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17524|Palestina|Pobreza|Indicadores de pobreza|IPM - Cabecera|49,74||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17541|Pensilvania|Pobreza|Indicadores de pobreza|IPM - Cabecera|42,41||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17614|Riosucio|Pobreza|Indicadores de pobreza|IPM - Cabecera|34,92||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17616|Risaralda|Pobreza|Indicadores de pobreza|IPM - Cabecera|52,30||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
17|Caldas|17653|Salamina|Pobreza|Indicadores de pobreza|IPM - Cabecera|45,98||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15861|Ventaquemada|Pobreza|Indicadores de pobreza|IPM - Cabecera|48,90||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15879|Viracachá|Pobreza|Indicadores de pobreza|IPM - Cabecera|33,06||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15816|Togüí|Pobreza|Indicadores de pobreza|IPM - Cabecera|40,09||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15820|Tópaga|Pobreza|Indicadores de pobreza|IPM - Cabecera|32,74||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15822|Tota|Pobreza|Indicadores de pobreza|IPM - Cabecera|38,43||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15832|Tununguá|Pobreza|Indicadores de pobreza|IPM - Cabecera|25,38||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15835|Turmequé|Pobreza|Indicadores de pobreza|IPM - Cabecera|42,50||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15837|Tuta|Pobreza|Indicadores de pobreza|IPM - Cabecera|44,87||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15839|Tutazá|Pobreza|Indicadores de pobreza|IPM - Cabecera|32,12||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15842|Umbita|Pobreza|Indicadores de pobreza|IPM - Cabecera|54,75||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15897|Zetaquira|Pobreza|Indicadores de pobreza|IPM - Cabecera|27,69||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15401|La Victoria|Pobreza|Indicadores de pobreza|IPM - Cabecera|61,96||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15403|La Uvita|Pobreza|Indicadores de pobreza|IPM - Cabecera|39,04||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15407|Villa de Leyva|Pobreza|Indicadores de pobreza|IPM - Cabecera|29,58||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15425|Macanal|Pobreza|Indicadores de pobreza|IPM - Cabecera|35,13||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15442|Maripí|Pobreza|Indicadores de pobreza|IPM - Cabecera|46,83||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15455|Miraflores|Pobreza|Indicadores de pobreza|IPM - Cabecera|37,35||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15464|Mongua|Pobreza|Indicadores de pobreza|IPM - Cabecera|47,47||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15466|Monguí|Pobreza|Indicadores de pobreza|IPM - Cabecera|43,28||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15469|Moniquirá|Pobreza|Indicadores de pobreza|IPM - Cabecera|37,13||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15476|Motavita|Pobreza|Indicadores de pobreza|IPM - Cabecera|71,64||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15480|Muzo|Pobreza|Indicadores de pobreza|IPM - Cabecera|55,40||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15491|Nobsa|Pobreza|Indicadores de pobreza|IPM - Cabecera|27,97||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15494|Nuevo Colón|Pobreza|Indicadores de pobreza|IPM - Cabecera|56,46||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15500|Oicatá|Pobreza|Indicadores de pobreza|IPM - Cabecera|45,00||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15507|Otanche|Pobreza|Indicadores de pobreza|IPM - Cabecera|62,75||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15511|Pachavita|Pobreza|Indicadores de pobreza|IPM - Cabecera|29,26||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15514|Páez|Pobreza|Indicadores de pobreza|IPM - Cabecera|45,84||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15516|Paipa|Pobreza|Indicadores de pobreza|IPM - Cabecera|30,66||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15518|Pajarito|Pobreza|Indicadores de pobreza|IPM - Cabecera|43,16||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15522|Panqueba|Pobreza|Indicadores de pobreza|IPM - Cabecera|25,39||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15531|Pauna|Pobreza|Indicadores de pobreza|IPM - Cabecera|59,58||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15533|Paya|Pobreza|Indicadores de pobreza|IPM - Cabecera|53,83||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15537|Paz de Río|Pobreza|Indicadores de pobreza|IPM - Cabecera|24,67||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15542|Pesca|Pobreza|Indicadores de pobreza|IPM - Cabecera|39,96||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15550|Pisba|Pobreza|Indicadores de pobreza|IPM - Cabecera|54,47||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15572|Puerto Boyacá|Pobreza|Indicadores de pobreza|IPM - Cabecera|55,08||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15580|Quípama|Pobreza|Indicadores de pobreza|IPM - Cabecera|47,03||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15599|Ramiriquí|Pobreza|Indicadores de pobreza|IPM - Cabecera|33,62||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15600|Ráquira|Pobreza|Indicadores de pobreza|IPM - Cabecera|54,83||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15621|Rondón|Pobreza|Indicadores de pobreza|IPM - Cabecera|34,03||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15632|Saboyá|Pobreza|Indicadores de pobreza|IPM - Cabecera|41,87||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15638|Sáchica|Pobreza|Indicadores de pobreza|IPM - Cabecera|51,22||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
15|Boyacá|15646|Samacá|Pobreza|Indicadores de pobreza|IPM - Cabecera|43,81||2005|12|DANE|Porcentaje (el valor está multiplicado por 100)
